MES=F_Close,MES=F_High,MES=F_Low,MES=F_Open,MES=F_Volume,MNQ=F_Close,MNQ=F_High,MNQ=F_Low,MNQ=F_Open,MNQ=F_Volume,RSI_MES=F,SMA20_MES=F,Return_MES=F,RSI_MNQ=F,SMA20_MNQ=F,Return_MNQ=F,Spread_MES=F_MNQ=F
5101.669921875,5167.0,5101.669921875,5153.75,874195,17854.75,18075.0,17854.75,18012.75,1440856,53.566563541261665,5102.89599609375,-0.01010527831675967,48.65332477702143,18000.8375,-0.009417736969125401,-12753.080078125
5214.75,5240.25,5181.75,5185.75,778745,18231.5,18380.75,18062.25,18072.75,1439715,64.17152608230018,5112.64599609375,0.022165306626391823,56.58874527221149,18025.2125,0.021100827510886377,-13016.75
5241.75,5244.75,5186.0,5214.5,746972,18270.0,18289.5,18053.25,18224.0,1407309,66.15892397010025,5125.15849609375,0.005177621170717739,57.3147305213866,18058.35,0.00211172969859863,-13028.25
5286.75,5297.75,5233.0,5239.75,744334,18479.75,18545.5,18227.5,18275.0,1326200,69.22310711781894,5139.68349609375,0.008584919158677984,61.12872585909475,18105.5,0.011480569239189942,-13193.0
5302.5,5324.0,5293.25,5295.0,668652,18561.75,18708.5,18526.5,18537.0,1423417,70.23882558552073,5149.92099609375,0.002979145978152964,62.53798177728665,18131.2125,0.0044372894654960415,-13259.25
5293.25,5311.75,5287.75,5305.75,621109,18574.75,18626.0,18492.75,18579.5,1204558,68.80267571967184,5159.50849609375,-0.0017444601603017196,62.768436993637984,18160.4,0.0007003649979124837,-13281.5
5278.25,5295.0,5272.75,5290.25,515481,18513.5,18601.25,18415.0,18566.75,1074800,66.43061921106073,5169.40849609375,-0.0028337977612997722,60.868516135211046,18187.225,-0.0032974871801774164,-13235.25
5265.25,5300.5,5263.0,5280.75,521780,18449.0,18618.75,18439.25,18534.0,1073280,64.35966612052172,5178.17099609375,-0.0024629375266423947,58.8484412679679,18208.625,-0.0034839441488643264,-13183.75
5308.25,5313.75,5270.5,5272.5,718934,18503.75,18572.25,18378.5,18478.0,1227152,67.92188490215503,5189.53349609375,0.008166753715398212,60.06012843162009,18238.05,0.0029676405225216307,-13195.5
5308.5,5321.0,5301.0,5308.0,565727,18475.0,18539.25,18447.25,18506.0,1032864,67.94194680887895,5199.77099609375,4.709650072998173e-05,59.076441384868076,18257.6625,-0.0015537391069377904,-13166.5
5295.25,5333.25,5282.25,5312.75,659117,18497.25,18611.75,18414.5,18500.0,1215598,65.60025651357125,5207.23349609375,-0.0024959969859659203,59.62754430512789,18265.6125,0.0012043301759134817,-13202.0
5260.5,5296.0,5235.0,5294.0,778153,18330.0,18514.0,18201.0,18497.75,1194869,59.78086864466196,5213.34599609375,-0.00656248524621128,53.766294619934115,18269.0125,-0.009041884604468198,-13069.5
